file,kegg,acession,kingdom,phylum,class,order,family,genus
msk_FQ790233,msk,FQ790233,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
msl_CP001280,msl,CP001280,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella
msm_NC_008596,msm,NC_008596,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
msn_CP009495,msn,CP009495,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
mso_CP011096,mso,CP011096,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
msp_CP002385,msp,CP002385,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
msq_CP017715,msq,CP017715,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter
msr_CP007152,msr,CP007152,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter
mss_CP002525,mss,CP002525,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
mst_CP000102,mst,CP000102,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera
mste_AP018165,mste,AP018165,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides
msu_AE016827,msu,AE016827,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Basfia
msub_CP017768,msub,CP017768,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium
msv_CP002042,msv,CP002042,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Meiothermus
msw_CP009506,msw,CP009506,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
msx_CP007151,msx,CP007151,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter
msy_AE017245,msy,AE017245,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
msyr_CP025257,msyr,CP025257,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma
msz_CP009507,msz,CP009507,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
mta_NC_007644,mta,NC_007644,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella
mtab_CP024969,mtab,CP024969,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma
mtai_CP021130,mtai,CP021130,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Meiothermus
mtb_CP001658,mtb,CP001658,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtc_AE000516,mtc,AE000516,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtd_HE608151,mtd,HE608151,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mte_CP001641,mte,CP001641,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mter_LT906469,mter,LT906469,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter
mtf_CP000717,mtf,CP000717,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtg_CP003233,mtg,CP003233,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mth_AE000666,mth,AE000666,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter
mthd_CP014864,mthd,CP014864,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer
mthe_CP009502,mthe,CP009502,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
mthn_LT906483,mthn,LT906483,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
mthr_CP009501,mthr,CP009501,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
mti_CP003234,mti,CP003234,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtim_CP029343,mtim,CP029343,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
mtj_CP005082,mtj,CP005082,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtk_CP001662,mtk,CP001662,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtl_CP001642,mtl,CP001642,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtn_AP012340,mtn,AP012340,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mto_CP002992,mto,CP002992,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtp_CP000477,mtp,CP000477,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanotrichaceae,Methanothrix
mtq_CP002871,mtq,CP002871,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mts_AP012052,mts,AP012052,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
mtt_CP002349,mtt,CP002349,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marivirga
mtu_NC_000962,mtu,NC_000962,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtua_CP024087,mtua,CP024087,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
mtub_HE663067,mtub,HE663067,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtuc_CP005386,mtuc,CP005386,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtue_CP005387,mtue,CP005387,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtuh_CP004886,mtuh,CP004886,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtul_CP001664,mtul,CP001664,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtur_CP002884,mtur,CP002884,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtut_CP002883,mtut,CP002883,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtuu_CP002882,mtuu,CP002882,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtv_CP003248,mtv,CP003248,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtw_CP023737,mtw,CP023737,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus
mtx_CP006578,mtx,CP006578,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mtz_CP001976,mtz,CP001976,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
muc_CP022743,muc,CP022743,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
muh_CP032869,muh,CP032869,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
mul_CP000325,mul,CP000325,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
mup_CP014773,mup,CP014773,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
mur_CP035544,mur,CP035544,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muriicola
mva_CP000511,mva,CP000511,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
mvc_CP009520,mvc,CP009520,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
mvd_CP014145,mvd,CP014145,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microterricola
mve_CP006953,mve,CP006953,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
mvg_CP006944,mvg,CP006944,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
mvi_CP006943,mvi,CP006943,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
mvn_CP000742,mvn,CP000742,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus
mvo_CP002057,mvo,CP002057,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus
mvq_CP011491,mvq,CP011491,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
mvr_CP006942,mvr,CP006942,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
mvs_LN554852,mvs,LN554852,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella
mvu_CP001787,mvu,CP001787,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus
mwe_CP003703,mwe,CP003703,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
mwo_LT608329,mwo,LT608329,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter
mxa_CP000113,mxa,CP000113,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus
mya_LS483250,mya,LS483250,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella
mye_CP011773,mye,CP011773,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
myg_CP013128,myg,CP013128,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
myl_CP026949,myl,CP026949,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Mycetocola
mym_CP012109,mym,CP012109,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus
myn_CP011022,myn,CP011022,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
myo_CP003347,myo,CP003347,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
myr_CP010327,myr,CP010327,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides
myt_CP007520,myt,CP007520,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
myv_CP009914,myv,CP009914,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
myz_CP017769,myz,CP017769,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides
mza_CP021054,mza,CP021054,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylorubrum
mzh_CP002101,mzh,CP002101,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosalsum
naa_CP010514,naa,CP010514,Archaea,Nanoarchaeota,,Nanoarchaeales,Nanopusillaceae,Candidatus Nanopusillus
nab_CP016779,nab,CP016779,Bacteria,Actinobacteria,Actinobacteria,Candidatus Nanopelagicales,Candidatus Nanopelagicaceae,Candidatus Nanopelagicus
nac_CP012986,nac,CP012986,Archaea,Euryarchaeota,Nanohaloarchaea,,,
nae_CP018135,nae,CP018135,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Neomicrococcus
naf_CP008743,naf,CP008743,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Caedimonadaceae,Candidatus Nucleicultrix
nag_CP027033,nag,CP027033,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronolimnobius
naj_CP019893,naj,CP019893,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronolimnobius
nak_CP034170,nak,CP034170,Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella
nal_CP003788,nal,CP003788,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
nam_CP001279,nam,CP001279,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Nautilia
nan_CP024047,nan,CP024047,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronolimnobius
nao_CP022110,nao,CP022110,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nitrospirillum
nar_CP000248,nar,CP000248,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
nat_CP003412,nat,CP003412,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema
naz_CP002059,naz,CP002059,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Trichormus
nba_CP024847,nba,CP024847,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,
nbr_CP003876,nbr,CP003876,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
nbv_CP007026,nbv,CP007026,Archaea,Thaumarchaeota,,,,Candidatus Nitrosopelagicus
nca_CP000509,nca,CP000509,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
ncb_CP025611,ncb,CP025611,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Niveispirillum
nch_CP014691,nch,CP014691,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Neoasaia
ncn_CP019636,ncn,CP019636,Bacteria,Cyanobacteria,,Nostocales,,
nco_CP011451,nco,CP011451,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
nct_CP021324,nct,CP021324,Archaea,Thaumarchaeota,,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosomarinus
ncv_LT981265,ncv,LT981265,Archaea,Thaumarchaeota,Nitrososphaeria,Candidatus Nitrosocaldales,Candidatus Nitrosocaldaceae,Candidatus Nitrosocaldus
ncy_FO082843,ncy,FO082843,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
nda_CP002040,nda,CP002040,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
nde_FP929003,nde,FP929003,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
ndk_CP015079,ndk,CP015079,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
ndl_CP006059,ndl,CP006059,Bacteria,Proteobacteria,Betaproteobacteria,,,Candidatus Nasuia
ndo_CP001397,ndo,CP001397,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens
ndv_LN890280,ndv,LN890280,Archaea,Thaumarchaeota,,,,Candidatus Nitrosotalea
nei_CP022278,nei,CP022278,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nel_CP007726,nel,CP007726,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nen_CP030827,nen,CP030827,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium
neo_CP025512,neo,CP025512,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium
neq_AE017199,neq,AE017199,Archaea,Nanoarchaeota,,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum
net_CP000450,net,CP000450,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
neu_AL954747,neu,AL954747,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
nev_CP007174,nev,CP007174,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera
nfa_AP006618,nfa,AP006618,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
nfl_CP024785,nfl,CP024785,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
nfr_LN868938,nfr,LN868938,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
nga_CP002408,nga,CP002408,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaera
nge_CP003377,nge,CP003377,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronobacterium
ngg_HG938353,ngg,HG938353,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium
ngk_CP001050,ngk,CP001050,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
ngl_HG938355,ngl,HG938355,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium
ngo_NC_002946,ngo,NC_002946,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
ngv_CP022753,ngv,CP022753,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
nha_CP000319,nha,CP000319,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter
nhi_CP016771,nhi,CP016771,Bacteria,Actinobacteria,Actinobacteria,Candidatus Nanopelagicales,Candidatus Nanopelagicaceae,Candidatus Nanopelagicus
nhl_CP001798,nhl,CP001798,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus
nhm_CP007481,nhm,CP007481,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia
nia_CP015772,nia,CP015772,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella
nid_CP010868,nid,CP010868,Archaea,Thaumarchaeota,,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus
nii_CP002876,nii,CP002876,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
nin_CP011070,nin,CP011070,Archaea,Thaumarchaeota,,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus
nio_LN885086,nio,LN885086,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
nir_CP003843,nir,CP003843,Archaea,Thaumarchaeota,,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus
nis_AP009178,nis,AP009178,Bacteria,Proteobacteria,Epsilonproteobacteria,,,Nitratiruptor
nit_CP002552,nit,CP002552,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
nja_LT828648,nja,LT828648,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
nko_CP003178,nko,CP003178,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella
nkr_CP003842,nkr,CP003842,Archaea,Thaumarchaeota,,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus
nla_FN995097,nla,FN995097,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nlc_CP021106,nlc,CP021106,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira
nma_AL157959,nma,AL157959,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmc_AM421808,nmc,AM421808,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmd_CP002419,nmd,CP002419,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nme_NC_003112,nme,NC_003112,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmg_CP001932,nmg,CP001932,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba
nmh_CP002420,nmh,CP002420,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmi_AM889136,nmi,AM889136,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmj_CP028150,nmj,CP028150,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nml_CP001737,nml,CP001737,Bacteria,Actinobacteria,Actinobacteria,Nakamurellales,Nakamurellaceae,Nakamurella
nmm_CP002421,nmm,CP002421,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmn_CP000381,nmn,CP000381,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmo_HF582854,nmo,HF582854,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas
nmp_CP001561,nmp,CP001561,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmq_CP002423,nmq,CP002423,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmr_CP000866,nmr,CP000866,Archaea,Thaumarchaeota,,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus
nms_CP002422,nms,CP002422,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmt_FM999788,nmt,FM999788,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmu_CP000103,nmu,CP000103,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira
nmv_CP011801,nmv,CP011801,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
nmw_FR774048,nmw,FR774048,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmx_CP007524,nmx,CP007524,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nmz_CP002424,nmz,CP002424,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria
nno_CP006850,nno,CP006850,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
noa_CP017717,noa,CP017717,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
nob_CP025116,nob,CP025116,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens
noc_CP000127,noc,CP000127,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus
noe_CP023278,noe,CP023278,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
nom_CP011373,nom,CP011373,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens
non_AP017295,non,AP017295,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
nop_CP003552,nop,CP003552,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
nos_CP003548,nos,CP003548,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
not_CP028347,not,CP028347,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
nou_CP003929,nou,CP003929,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronococcus
nov_CP030352,nov,CP030352,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
npe_CP003372,npe,CP003372,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema
nph_CR936257,nph,CR936257,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas
npn_CP009291,npn,CP009291,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
npp_FR856862,npp,FR856862,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
npu_CP001037,npu,CP001037,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc
nre_CP017075,nre,CP017075,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
nri_CP001431,nri,CP001431,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia
